37,0,39,0.0225,0.0225,0,0,20161001,99991231
37,0,41,0.025,0.025,0,0,20050801,20080930
37,0,41,0.0225,0.0225,0,0,20081001,20090930
37,0,41,0.02,0.02,0,0,20091001,99991231
37,0,43,0.025,0.025,0,0,20050801,20080930
37,0,43,0.0225,0.0225,0,0,20081001,20090930
37,0,43,0.02,0.02,0,0,20091001,20180930
37,0,43,0.0225,0.0225,0,0,20181001,99991231
37,0,45,0.025,0.025,0,0,20050801,20080930
37,0,45,0.0225,0.0225,0,0,20081001,20090930
37,0,45,0.02,0.02,0,0,20091001,99991231
37,0,47,0.025,0.025,0,0,20050801,20080930
37,0,47,0.0225,0.0225,0,0,20081001,20090930
37,0,47,0.02,0.02,0,0,20091001,99991231
37,0,49,0.025,0.025,0,0,20050801,20080930
37,0,49,0.0225,0.0225,0,0,20081001,20090930
37,0,49,0.02,0.02,0,0,20091001,99991231
37,0,51,0.025,0.025,0,0,20050801,20090930
37,0,51,0.0225,0.0225,0,0,20091001,99991231
37,0,53,0.025,0.025,0,0,20050801,20080930
37,0,53,0.0225,0.0225,0,0,20081001,20090930
37,0,53,0.02,0.02,0,0,20091001,99991231
37,0,55,0.025,0.025,0,0,20050801,20080930
37,0,55,0.0225,0.0225,0,0,20081001,20090930
37,0,55,0.02,0.02,0,0,20091001,99991231
37,0,57,0.025,0.025,0,0,20050801,20080930
37,0,57,0.0225,0.0225,0,0,20081001,20090930
37,0,57,0.02,0.02,0,0,20091001,20140930
37,0,57,0.0225,0.0225,0,0,20141001,99991231
37,0,59,0.025,0.025,0,0,20050801,20080930
37,0,59,0.0225,0.0225,0,0,20081001,20090930
37,0,59,0.02,0.02,0,0,20091001,99991231
37,0,61,0.025,0.025,0,0,20050801,20080930
37,0,61,0.0225,0.0225,0,0,20081001,20090930
37,0,61,0.02,0.02,0,0,20091001,20101231
37,0,61,0.0225,0.0225,0,0,20110101,99991231
37,0,63,0.025,0.025,0,0,20050801,20080930
37,0,63,0.0225,0.0225,0,0,20081001,20090930
37,0,63,0.02,0.02,0,0,20091001,20120331
37,0,63,0.0225,0.0225,0,0,20120401,99991231
37,0,65,0.025,0.025,0,0,20050801,20080930
37,0,65,0.0225,0.0225,0,0,20081001,20090930
37,0,65,0.02,0.02,0,0,20091001,20130331
37,0,65,0.0225,0.0225,0,0,20130401,99991231
37,0,67,0.025,0.025,0,0,20050801,20080930
37,0,67,0.0225,0.0225,0,0,20081001,20090930
37,0,67,0.02,0.02,0,0,20091001,20200630
37,0,67,0.0225,0.0225,0,0,20200701,99991231
37,0,69,0.025,0.025,0,0,20050801,20080930
37,0,69,0.0225,0.0225,0,0,20081001,20090930
37,0,69,0.02,0.02,0,0,20091001,99991231
37,0,71,0.025,0.025,0,0,20050801,20080930
37,0,71,0.0225,0.0225,0,0,20081001,20090930
37,0,71,0.02,0.02,0,0,20091001,20180930
37,0,71,0.0225,0.0225,0,0,20181001,99991231
37,0,73,0.025,0.025,0,0,20050801,20080930
37,0,73,0.0225,0.0225,0,0,20081001,20090930
37,0,73,0.02,0.02,0,0,20091001,99991231
37,0,75,0.025,0.025,0,0,20050801,20080930
37,0,75,0.0225,0.0225,0,0,20081001,20090930
37,0,75,0.02,0.02,0,0,20091001,20190331
37,0,75,0.0225,0.0225,0,0,20190401,99991231
37,0,77,0.025,0.025,0,0,20050801,20080930
37,0,77,0.0225,0.0225,0,0,20081001,20090930
37,0,77,0.02,0.02,0,0,20091001,99991231
37,0,79,0.025,0.025,0,0,20050801,20080930
37,0,79,0.0225,0.0225,0,0,20081001,20090930
37,0,79,0.02,0.02,0,0,20091001,20130331
37,0,79,0.0225,0.0225,0,0,20130401,99991231
37,0,81,0.025,0.025,0,0,20050801,20080930
37,0,81,0.0225,0.0225,0,0,20081001,20090930
37,0,81,0.02,0.02,0,0,20091001,99991231
37,0,83,0.025,0.025,0,0,20050801,20080930
37,0,83,0.0225,0.0225,0,0,20081001,20090930
37,0,83,0.02,0.02,0,0,20091001,20111231
37,0,83,0.0225,0.0225,0,0,20120101,99991231
37,0,85,0.025,0.025,0,0,20050801,20080930
37,0,85,0.0225,0.0225,0,0,20081001,20090930
37,0,85,0.02,0.02,0,0,20091001,20140331
37,0,85,0.0225,0.0225,0,0,20140401,99991231
37,0,87,0.025,0.025,0,0,20050801,20090930
37,0,87,0.0225,0.0225,0,0,20091001,99991231
37,0,89,0.025,0.025,0,0,20050801,20080930
37,0,89,0.0225,0.0225,0,0,20081001,20090930
37,0,89,0.02,0.02,0,0,20091001,99991231
37,0,91,0.025,0.025,0,0,20050801,20080930
37,0,91,0.0225,0.0225,0,0,20081001,20090930
37,0,91,0.02,0.02,0,0,20091001,20100630
37,0,91,0.0225,0.0225,0,0,20100701,99991231
37,0,93,0.025,0.025,0,0,20050801,20080930
37,0,93,0.0225,0.0225,0,0,20081001,20090930
37,0,93,0.02,0.02,0,0,20091001,99991231
37,0,95,0.025,0.025,0,0,20050801,20080930
37,0,95,0.0225,0.0225,0,0,20081001,20090930
37,0,95,0.02,0.02,0,0,20091001,99991231
37,0,97,0.025,0.025,0,0,20050801,20080930
37,0,97,0.0225,0.0225,0,0,20081001,20090930
37,0,97,0.02,0.02,0,0,20091001,99991231
37,0,99,0.025,0.025,0,0,20050801,20080930
37,0,99,0.0225,0.0225,0,0,20081001,20090930
37,0,99,0.02,0.02,0,0,20091001,20100701
37,0,99,0.02,0.02,0,0,20100702,20160930
37,0,99,0.0225,0.0225,0,0,20161001,99991231
37,0,101,0.025,0.025,0,0,20050801,20080930
37,0,101,0.0225,0.0225,0,0,20081001,20090930
37,0,101,0.02,0.02,0,0,20091001,99991231
37,0,103,0.025,0.025,0,0,20050801,20080930
37,0,103,0.0225,0.0225,0,0,20081001,20090930
37,0,103,0.02,0.02,0,0,20091001,20180930
37,0,103,0.0225,0.0225,0,0,20181001,99991231
37,0,105,0.025,0.025,0,0,20050801,20080930
37,0,105,0.0225,0.0225,0,0,20081001,20090930
37,0,105,0.02,0.02,0,0,20091001,20100630
37,0,105,0.0225,0.0225,0,0,20100701,99991231
37,0,107,0.025,0.025,0,0,20050801,20080930
37,0,107,0.0225,0.0225,0,0,20081001,20090930
37,0,107,0.02,0.02,0,0,20091001,99991231
37,0,109,0.025,0.025,0,0,20050801,20080930
37,0,109,0.0225,0.0225,0,0,20081001,20090930
37,0,109,0.02,0.02,0,0,20091001,20180930
37,0,109,0.0225,0.0225,0,0,20181001,99991231
37,0,111,0.025,0.025,0,0,20050801,20080930
37,0,111,0.0225,0.0225,0,0,20081001,20090930
37,0,111,0.02,0.02,0,0,20091001,99991231
37,0,113,0.025,0.025,0,0,20050801,20080930
37,0,113,0.0225,0.0225,0,0,20081001,20090930
37,0,113,0.02,0.02,0,0,20091001,99991231
37,0,115,0.025,0.025,0,0,20050801,20080930
37,0,115,0.0225,0.0225,0,0,20081001,20090930
37,0,115,0.02,0.02,0,0,20091001,20200930
37,0,115,0.0225,0.0225,0,0,20201001,99991231
37,0,117,0.025,0.025,0,0,20050801,20080331
37,0,117,0.0275,0.0275,0,0,20080401,20080930
37,0,117,0.025,0.025,0,0,20081001,20090930
37,0,117,0.0225,0.0225,0,0,20091001,99991231
37,0,119,0.025,0.025,0,0,20050801,20080930
37,0,119,0.0225,0.0225,0,0,20081001,20090930
37,0,119,0.02,0.02,0,0,20091001,99991231
37,0,121,0.025,0.025,0,0,20050801,20080930
37,0,121,0.0225,0.0225,0,0,20081001,20090930
37,0,121,0.02,0.02,0,0,20091001,99991231
37,0,123,0.025,0.025,0,0,20050801,20080930
37,0,123,0.0225,0.0225,0,0,20081001,20090930
37,0,123,0.02,0.02,0,0,20091001,20120331
37,0,123,0.0225,0.0225,0,0,20120401,99991231
37,0,125,0.025,0.025,0,0,20050801,20080930
37,0,125,0.0225,0.0225,0,0,20081001,20090930
37,0,125,0.02,0.02,0,0,20091001,20190331
37,0,125,0.0225,0.0225,0,0,20190401,99991231
37,0,127,0.025,0.025,0,0,20050801,20080930
37,0,127,0.0225,0.0225,0,0,20081001,20090930
37,0,127,0.02,0.02,0,0,20091001,99991231
37,0,129,0.025,0.025,0,0,20050801,20080930
37,0,129,0.0225,0.0225,0,0,20081001,20090930
37,0,129,0.02,0.02,0,0,20091001,20100930
37,0,129,0.0225,0.0225,0,0,20101001,99991231
37,0,131,0.025,0.025,0,0,20050801,20080930
37,0,131,0.0225,0.0225,0,0,20081001,20090930
37,0,131,0.02,0.02,0,0,20091001,99991231
37,0,133,0.025,0.025,0,0,20050801,20080930
37,0,133,0.0225,0.0225,0,0,20081001,20090930
37,0,133,0.02,0.02,0,0,20091001,20100930
37,0,133,0.0225,0.0225,0,0,20101001,99991231
37,0,135,0.025,0.025,0,0,20050801,20080930
37,0,135,0.0225,0.0225,0,0,20081001,20090930
37,0,135,0.02,0.02,0,0,20091001,20120331
37,0,135,0.0225,0.0225,0,0,20120401,99991231
37,0,137,0.025,0.025,0,0,20050801,20080930
37,0,137,0.0225,0.0225,0,0,20081001,20090930
37,0,137,0.02,0.02,0,0,20091001,99991231
37,0,139,0.025,0.025,0,0,20050801,20080930
37,0,139,0.0225,0.0225,0,0,20081001,20090930
37,0,139,0.02,0.02,0,0,20091001,20180930
37,0,139,0.0225,0.0225,0,0,20181001,99991231
37,0,141,0.025,0.025,0,0,20050801,20080930
37,0,141,0.0225,0.0225,0,0,20081001,20090930
37,0,141,0.02,0.02,0,0,20091001,99991231
37,0,143,0.025,0.025,0,0,20050801,20080930
37,0,143,0.0225,0.0225,0,0,20081001,20090930
37,0,143,0.02,0.02,0,0,20091001,99991231
37,0,145,0.025,0.025,0,0,20050801,20080930
37,0,145,0.0225,0.0225,0,0,20081001,20090930
37,0,145,0.02,0.02,0,0,20091001,99991231
37,0,147,0.025,0.025,0,0,20050801,20080331
37,0,147,0.0275,0.0275,0,0,20080401,20080930
37,0,147,0.025,0.025,0,0,20081001,20090930
37,0,147,0.0225,0.0225,0,0,20091001,99991231
37,0,149,0.025,0.025,0,0,20050801,20080930
37,0,149,0.0225,0.0225,0,0,20081001,20090930
37,0,149,0.02,0.02,0,0,20091001,99991231
37,0,151,0.025,0.025,0,0,20050801,20080930
37,0,151,0.0225,0.0225,0,0,20081001,20090930
37,0,151,0.02,0.02,0,0,20091001,20100630
37,0,151,0.0225,0.0225,0,0,20100701,99991231
37,0,153,0.025,0.025,0,0,20050801,20080930
37,0,153,0.0225,0.0225,0,0,20081001,20090930
37,0,153,0.02,0.02,0,0,20091001,99991231
37,0,155,0.025,0.025,0,0,20050801,20080930
37,0,155,0.0225,0.0225,0,0,20081001,20090930
37,0,155,0.02,0.02,0,0,20091001,20101231
37,0,155,0.0225,0.0225,0,0,20110101,99991231
37,0,157,0.025,0.025,0,0,20050801,20080930
37,0,157,0.0225,0.0225,0,0,20081001,20090930
37,0,157,0.02,0.02,0,0,20091001,20180930
37,0,157,0.0225,0.0225,0,0,20181001,99991231
37,0,159,0.025,0.025,0,0,20050801,20080930
37,0,159,0.0225,0.0225,0,0,20081001,20090930
37,0,159,0.02,0.02,0,0,20091001,20100630
37,0,159,0.0225,0.0225,0,0,20100701,99991231
37,0,161,0.025,0.025,0,0,20050801,20080930
37,0,161,0.0225,0.0225,0,0,20081001,20090930
37,0,161,0.02,0.02,0,0,20091001,20180930
37,0,161,0.0225,0.0225,0,0,20181001,99991231
37,0,163,0.025,0.025,0,0,20050801,20080331
37,0,163,0.0275,0.0275,0,0,20080401,20080930
37,0,163,0.025,0.025,0,0,20081001,20090930
37,0,163,0.0225,0.0225,0,0,20091001,99991231
37,0,165,0.025,0.025,0,0,20050801,20080930
37,0,165,0.0225,0.0225,0,0,20081001,20090930
37,0,165,0.02,0.02,0,0,20091001,99991231
37,0,167,0.025,0.025,0,0,20050801,20080930
37,0,167,0.0225,0.0225,0,0,20081001,20090930
37,0,167,0.02,0.02,0,0,20091001,20190331
37,0,167,0.0225,0.0225,0,0,20190401,99991231
37,0,169,0.025,0.025,0,0,20050801,20080930
37,0,169,0.0225,0.0225,0,0,20081001,20090930
37,0,169,0.02,0.02,0,0,20091001,99991231
37,0,171,0.025,0.025,0,0,20050801,20080331
37,0,171,0.0275,0.0275,0,0,20080401,20080930
37,0,171,0.025,0.025,0,0,20081001,20090930
37,0,171,0.0225,0.0225,0,0,20091001,99991231
37,0,173,0.025,0.025,0,0,20050801,20080930
37,0,173,0.0225,0.0225,0,0,20081001,20090930
37,0,173,0.02,0.02,0,0,20091001,20190331
37,0,173,0.0225,0.0225,0,0,20190401,99991231
37,0,175,0.025,0.025,0,0,20050801,20080930
37,0,175,0.0225,0.0225,0,0,20081001,20090930
37,0,175,0.02,0.02,0,0,20091001,99991231
37,0,177,0.025,0.025,0,0,20050801,20080930
37,0,177,0.0225,0.0225,0,0,20081001,20090930
37,0,177,0.02,0.02,0,0,20091001,99991231
37,0,179,0.025,0.025,0,0,20050801,20080930
37,0,179,0.0225,0.0225,0,0,20081001,20090930
37,0,179,0.02,0.02,0,0,20091001,99991231
37,0,181,0.025,0.025,0,0,20050801,20080930
37,0,181,0.0225,0.0225,0,0,20081001,20090930
37,0,181,0.02,0.02,0,0,20091001,99991231
37,0,183,0.025,0.025,0,0,20050801,20080930
37,0,183,0.0225,0.0225,0,0,20081001,20090930
37,0,183,0.02,0.02,0,0,20091001,99991231
37,0,185,0.025,0.025,0,0,20050801,20080930
37,0,185,0.0225,0.0225,0,0,20081001,20090930
37,0,185,0.02,0.02,0,0,20091001,99991231
37,0,187,0.025,0.025,0,0,20050801,20080930
37,0,187,0.0225,0.0225,0,0,20081001,20090930
37,0,187,0.02,0.02,0,0,20091001,99991231
37,0,189,0.025,0.025,0,0,20050801,20080930
37,0,189,0.0225,0.0225,0,0,20081001,20090930
37,0,189,0.02,0.02,0,0,20091001,99991231
37,0,191,0.025,0.025,0,0,20050801,20080930
37,0,191,0.0225,0.0225,0,0,20081001,20090930
37,0,191,0.02,0.02,0,0,20091001,99991231
37,0,193,0.025,0.025,0,0,20050801,20080930
37,0,193,0.0225,0.0225,0,0,20081001,20090930
37,0,193,0.02,0.02,0,0,20091001,20100930
37,0,193,0.0225,0.0225,0,0,20101001,99991231
37,0,195,0.025,0.025,0,0,20050801,20080930
37,0,195,0.0225,0.0225,0,0,20081001,20090930
37,0,195,0.02,0.02,0,0,20091001,99991231
37,0,197,0.025,0.025,0,0,20050801,20080930
37,0,197,0.0225,0.0225,0,0,20081001,20090930
37,0,197,0.02,0.02,0,0,20091001,99991231
37,0,199,0.025,0.025,0,0,20050801,20080930
37,0,199,0.0225,0.0225,0,0,20081001,20090930
37,0,199,0.02,0.02,0,0,20091001,99991231
37,79,99055,0.01,0.01,0,0,20060101,20060630
37,79,99063,0.005,0.005,0,0,20130401,99991231
37,79,99119,0.005,0.005,0,0,20050801,99991231
37,79,99135,0.005,0.005,0,0,20130401,99991231
37,79,99183,0.005,0.005,0,0,20170401,99991231
